user_id,rec_list,chosen_item,rationale,timestamp
user_156,"[""content_5"", ""content_4"", ""content_19""]",content_5,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.851546
user_156,"[""content_18"", ""content_16"", ""content_5""]",content_16,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.851555
user_156,"[""content_26"", ""content_25"", ""content_58""]",content_58,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.851564
user_156,"[""content_22"", ""content_5"", ""content_44""]",content_22,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.851573
user_156,"[""content_54"", ""content_22"", ""content_13""]",content_13,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.851582
user_156,"[""content_41"", ""content_42"", ""content_7""]",content_42,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.851592
user_156,"[""content_33"", ""content_42"", ""content_14""]",content_42,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.851601
user_157,"[""content_30"", ""content_21"", ""content_23""]",content_23,Based on College and goal Software Engineer.,2025-10-28T16:51:11.851614
user_157,"[""content_4"", ""content_13"", ""content_3""]",content_3,Based on College and goal Software Engineer.,2025-10-28T16:51:11.851624
user_157,"[""content_41"", ""content_1"", ""content_7""]",content_1,Based on College and goal Software Engineer.,2025-10-28T16:51:11.851634
user_157,"[""content_34"", ""content_60"", ""content_21""]",content_60,Based on College and goal Software Engineer.,2025-10-28T16:51:11.851644
user_157,"[""content_19"", ""content_29"", ""content_8""]",content_29,Based on College and goal Software Engineer.,2025-10-28T16:51:11.851653
user_157,"[""content_54"", ""content_53"", ""content_29""]",content_29,Based on College and goal Software Engineer.,2025-10-28T16:51:11.851663
user_157,"[""content_17"", ""content_3"", ""content_6""]",content_6,Based on College and goal Software Engineer.,2025-10-28T16:51:11.851672
user_158,"[""content_10"", ""content_57"", ""content_30""]",content_30,Based on 12th and goal Doctor.,2025-10-28T16:51:11.851683
user_158,"[""content_7"", ""content_26"", ""content_58""]",content_58,Based on 12th and goal Doctor.,2025-10-28T16:51:11.851695
user_158,"[""content_34"", ""content_45"", ""content_36""]",content_36,Based on 12th and goal Doctor.,2025-10-28T16:51:11.851704
user_158,"[""content_46"", ""content_14"", ""content_31""]",content_31,Based on 12th and goal Doctor.,2025-10-28T16:51:11.851713
user_158,"[""content_7"", ""content_28"", ""content_6""]",content_7,Based on 12th and goal Doctor.,2025-10-28T16:51:11.851723
user_159,"[""content_34"", ""content_60"", ""content_25""]",content_60,Based on College and goal Researcher.,2025-10-28T16:51:11.851744
user_159,"[""content_52"", ""content_34"", ""content_28""]",content_52,Based on College and goal Researcher.,2025-10-28T16:51:11.851754
user_159,"[""content_6"", ""content_37"", ""content_31""]",content_37,Based on College and goal Researcher.,2025-10-28T16:51:11.851764
user_159,"[""content_29"", ""content_23"", ""content_38""]",content_38,Based on College and goal Researcher.,2025-10-28T16:51:11.851775
user_159,"[""content_46"", ""content_34"", ""content_13""]",content_13,Based on College and goal Researcher.,2025-10-28T16:51:11.851785
user_159,"[""content_13"", ""content_11"", ""content_27""]",content_13,Based on College and goal Researcher.,2025-10-28T16:51:11.851796
user_159,"[""content_31"", ""content_56"", ""content_3""]",content_3,Based on College and goal Researcher.,2025-10-28T16:51:11.851805
user_160,"[""content_56"", ""content_2"", ""content_22""]",content_22,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.851816
user_160,"[""content_14"", ""content_24"", ""content_13""]",content_24,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.851825
user_160,"[""content_23"", ""content_42"", ""content_35""]",content_23,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.851834
user_160,"[""content_38"", ""content_23"", ""content_28""]",content_23,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.851844
user_160,"[""content_29"", ""content_46"", ""content_10""]",content_10,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.851853
user_160,"[""content_24"", ""content_16"", ""content_38""]",content_38,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.851863
user_160,"[""content_38"", ""content_50"", ""content_49""]",content_49,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.851872
user_161,"[""content_19"", ""content_11"", ""content_25""]",content_11,Based on College and goal Mechanical Engineer.,2025-10-28T16:51:11.851882
user_161,"[""content_43"", ""content_10"", ""content_7""]",content_10,Based on College and goal Mechanical Engineer.,2025-10-28T16:51:11.851891
user_161,"[""content_58"", ""content_50"", ""content_45""]",content_50,Based on College and goal Mechanical Engineer.,2025-10-28T16:51:11.851901
user_161,"[""content_22"", ""content_36"", ""content_3""]",content_22,Based on College and goal Mechanical Engineer.,2025-10-28T16:51:11.851910
user_161,"[""content_44"", ""content_22"", ""content_35""]",content_22,Based on College and goal Mechanical Engineer.,2025-10-28T16:51:11.851919
user_161,"[""content_60"", ""content_28"", ""content_36""]",content_28,Based on College and goal Mechanical Engineer.,2025-10-28T16:51:11.851929
user_162,"[""content_56"", ""content_14"", ""content_1""]",content_56,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.851939
user_162,"[""content_1"", ""content_10"", ""content_51""]",content_51,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.851948
user_162,"[""content_22"", ""content_14"", ""content_11""]",content_14,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.851957
user_162,"[""content_12"", ""content_31"", ""content_49""]",content_31,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.851967
user_162,"[""content_28"", ""content_38"", ""content_36""]",content_36,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.851982
user_162,"[""content_15"", ""content_17"", ""content_21""]",content_15,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.851991
user_162,"[""content_41"", ""content_24"", ""content_52""]",content_52,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.852005
user_162,"[""content_46"", ""content_4"", ""content_11""]",content_4,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.852020
user_162,"[""content_9"", ""content_56"", ""content_34""]",content_56,Based on 11th and goal Chemical Engineer.,2025-10-28T16:51:11.852030
user_163,"[""content_28"", ""content_7"", ""content_16""]",content_28,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.852044
user_163,"[""content_52"", ""content_35"", ""content_30""]",content_52,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.852054
user_163,"[""content_59"", ""content_1"", ""content_35""]",content_35,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.852063
user_163,"[""content_60"", ""content_31"", ""content_9""]",content_9,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.852073
user_163,"[""content_54"", ""content_1"", ""content_41""]",content_1,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.852086
user_163,"[""content_49"", ""content_54"", ""content_15""]",content_15,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.852095
user_163,"[""content_56"", ""content_46"", ""content_55""]",content_56,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.852105
user_164,"[""content_51"", ""content_31"", ""content_30""]",content_30,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852115
user_164,"[""content_49"", ""content_8"", ""content_57""]",content_57,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852127
user_164,"[""content_19"", ""content_9"", ""content_21""]",content_19,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852136
user_164,"[""content_45"", ""content_47"", ""content_31""]",content_31,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852145
user_164,"[""content_33"", ""content_59"", ""content_25""]",content_33,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852155
user_164,"[""content_1"", ""content_50"", ""content_39""]",content_1,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852164
user_164,"[""content_1"", ""content_29"", ""content_59""]",content_1,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852173
user_164,"[""content_10"", ""content_5"", ""content_4""]",content_10,Based on 11th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852182
user_165,"[""content_55"", ""content_18"", ""content_10""]",content_55,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852193
user_165,"[""content_19"", ""content_44"", ""content_32""]",content_19,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852202
user_165,"[""content_57"", ""content_44"", ""content_4""]",content_44,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852237
user_165,"[""content_48"", ""content_43"", ""content_31""]",content_31,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852246
user_165,"[""content_43"", ""content_29"", ""content_31""]",content_43,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852256
user_165,"[""content_49"", ""content_40"", ""content_54""]",content_54,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852265
user_165,"[""content_58"", ""content_28"", ""content_60""]",content_58,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852277
user_165,"[""content_44"", ""content_38"", ""content_41""]",content_38,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852288
user_165,"[""content_7"", ""content_25"", ""content_24""]",content_24,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852298
user_165,"[""content_40"", ""content_28"", ""content_23""]",content_28,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852307
user_166,"[""content_50"", ""content_30"", ""content_27""]",content_30,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852318
user_166,"[""content_3"", ""content_39"", ""content_40""]",content_40,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852327
user_166,"[""content_44"", ""content_25"", ""content_34""]",content_44,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852337
user_166,"[""content_13"", ""content_19"", ""content_50""]",content_19,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852346
user_166,"[""content_2"", ""content_40"", ""content_46""]",content_40,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852356
user_166,"[""content_10"", ""content_11"", ""content_60""]",content_11,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852365
user_166,"[""content_9"", ""content_44"", ""content_25""]",content_25,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852374
user_166,"[""content_46"", ""content_24"", ""content_13""]",content_24,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.852383
user_167,"[""content_13"", ""content_45"", ""content_12""]",content_13,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852394
user_167,"[""content_54"", ""content_6"", ""content_38""]",content_54,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852403
user_167,"[""content_49"", ""content_17"", ""content_16""]",content_16,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852413
user_167,"[""content_46"", ""content_1"", ""content_30""]",content_46,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852422
user_167,"[""content_24"", ""content_45"", ""content_19""]",content_45,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852431
user_167,"[""content_43"", ""content_16"", ""content_27""]",content_43,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852440
user_167,"[""content_49"", ""content_8"", ""content_22""]",content_8,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852449
user_167,"[""content_51"", ""content_41"", ""content_38""]",content_51,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852462
user_167,"[""content_6"", ""content_59"", ""content_22""]",content_6,Based on College and goal Chemical Engineer.,2025-10-28T16:51:11.852471
user_168,"[""content_45"", ""content_7"", ""content_3""]",content_45,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852481
user_168,"[""content_26"", ""content_46"", ""content_54""]",content_26,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852493
user_168,"[""content_27"", ""content_1"", ""content_2""]",content_2,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852503
user_168,"[""content_3"", ""content_9"", ""content_26""]",content_9,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852512
user_168,"[""content_36"", ""content_37"", ""content_46""]",content_36,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852521
user_168,"[""content_43"", ""content_17"", ""content_55""]",content_17,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852534
user_168,"[""content_59"", ""content_22"", ""content_39""]",content_22,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852543
user_168,"[""content_56"", ""content_36"", ""content_59""]",content_56,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852553
user_168,"[""content_15"", ""content_21"", ""content_19""]",content_19,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852562
user_168,"[""content_33"", ""content_46"", ""content_14""]",content_46,Based on 10th and goal Cybersecurity Analyst.,2025-10-28T16:51:11.852571
user_169,"[""content_58"", ""content_6"", ""content_39""]",content_58,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852581
user_169,"[""content_7"", ""content_19"", ""content_37""]",content_19,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852591
user_169,"[""content_31"", ""content_37"", ""content_6""]",content_37,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852600
user_169,"[""content_25"", ""content_16"", ""content_58""]",content_58,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852609
user_169,"[""content_33"", ""content_60"", ""content_27""]",content_27,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852618
user_169,"[""content_25"", ""content_55"", ""content_19""]",content_19,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852628
user_169,"[""content_54"", ""content_16"", ""content_52""]",content_54,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852637
user_169,"[""content_2"", ""content_57"", ""content_14""]",content_2,Based on 10th and goal Civil Engineer.,2025-10-28T16:51:11.852646
user_170,"[""content_45"", ""content_9"", ""content_53""]",content_53,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852657
user_170,"[""content_27"", ""content_28"", ""content_24""]",content_27,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852666
user_170,"[""content_50"", ""content_34"", ""content_10""]",content_34,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852675
user_170,"[""content_26"", ""content_35"", ""content_22""]",content_35,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852688
user_170,"[""content_55"", ""content_57"", ""content_38""]",content_55,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852698
user_170,"[""content_47"", ""content_32"", ""content_43""]",content_47,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852710
user_170,"[""content_19"", ""content_1"", ""content_3""]",content_19,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852719
user_170,"[""content_45"", ""content_57"", ""content_48""]",content_48,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.852728
user_171,"[""content_10"", ""content_2"", ""content_35""]",content_2,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852749
user_171,"[""content_43"", ""content_4"", ""content_6""]",content_4,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852758
user_171,"[""content_43"", ""content_48"", ""content_25""]",content_43,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852768
user_171,"[""content_21"", ""content_6"", ""content_38""]",content_21,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852779
user_171,"[""content_36"", ""content_50"", ""content_22""]",content_50,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852789
user_171,"[""content_14"", ""content_53"", ""content_10""]",content_53,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852798
user_171,"[""content_57"", ""content_8"", ""content_26""]",content_26,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852807
user_171,"[""content_13"", ""content_47"", ""content_4""]",content_4,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852816
user_171,"[""content_45"", ""content_47"", ""content_13""]",content_45,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852826
user_171,"[""content_21"", ""content_58"", ""content_27""]",content_27,Based on 11th and goal Entrepreneur.,2025-10-28T16:51:11.852840
user_172,"[""content_25"", ""content_39"", ""content_46""]",content_25,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.852851
user_172,"[""content_52"", ""content_1"", ""content_6""]",content_52,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.852860
user_172,"[""content_4"", ""content_47"", ""content_3""]",content_3,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.852870
user_172,"[""content_4"", ""content_34"", ""content_53""]",content_53,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.852879
user_172,"[""content_38"", ""content_16"", ""content_5""]",content_5,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.852888
user_172,"[""content_29"", ""content_34"", ""content_8""]",content_8,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.852897
user_173,"[""content_52"", ""content_20"", ""content_55""]",content_55,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.852909
user_173,"[""content_3"", ""content_12"", ""content_34""]",content_34,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.852918
user_173,"[""content_15"", ""content_22"", ""content_45""]",content_22,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.852929
user_173,"[""content_5"", ""content_22"", ""content_35""]",content_35,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.852939
user_173,"[""content_49"", ""content_12"", ""content_40""]",content_40,Based on 12th and goal Mechanical Engineer.,2025-10-28T16:51:11.852949
user_174,"[""content_40"", ""content_48"", ""content_15""]",content_40,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.852959
user_174,"[""content_60"", ""content_17"", ""content_46""]",content_60,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.852969
user_174,"[""content_41"", ""content_29"", ""content_27""]",content_29,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.852982
user_174,"[""content_6"", ""content_16"", ""content_50""]",content_16,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.852992
user_174,"[""content_26"", ""content_11"", ""content_35""]",content_35,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.853001
user_175,"[""content_33"", ""content_51"", ""content_52""]",content_33,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.853011
user_175,"[""content_9"", ""content_44"", ""content_41""]",content_44,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.853021
user_175,"[""content_34"", ""content_5"", ""content_23""]",content_23,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.853031
user_175,"[""content_20"", ""content_50"", ""content_30""]",content_30,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.853040
user_175,"[""content_17"", ""content_50"", ""content_30""]",content_17,Based on 12th and goal Data Scientist.,2025-10-28T16:51:11.853049
user_176,"[""content_59"", ""content_46"", ""content_15""]",content_59,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853059
user_176,"[""content_54"", ""content_56"", ""content_6""]",content_54,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853069
user_176,"[""content_23"", ""content_44"", ""content_36""]",content_23,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853078
user_176,"[""content_44"", ""content_50"", ""content_48""]",content_44,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853087
user_176,"[""content_1"", ""content_56"", ""content_40""]",content_56,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853099
user_176,"[""content_32"", ""content_60"", ""content_13""]",content_13,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853108
user_176,"[""content_29"", ""content_40"", ""content_33""]",content_40,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853117
user_177,"[""content_7"", ""content_36"", ""content_38""]",content_7,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.853128
user_177,"[""content_48"", ""content_20"", ""content_9""]",content_9,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.853139
user_177,"[""content_28"", ""content_39"", ""content_15""]",content_39,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.853148
user_177,"[""content_27"", ""content_47"", ""content_56""]",content_47,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.853158
user_177,"[""content_42"", ""content_2"", ""content_49""]",content_49,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.853169
user_177,"[""content_7"", ""content_26"", ""content_52""]",content_26,Based on 12th and goal Chemical Engineer.,2025-10-28T16:51:11.853179
user_178,"[""content_31"", ""content_45"", ""content_56""]",content_31,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853189
user_178,"[""content_33"", ""content_32"", ""content_31""]",content_32,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853198
user_178,"[""content_56"", ""content_58"", ""content_9""]",content_9,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853207
user_178,"[""content_34"", ""content_35"", ""content_52""]",content_34,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853216
user_178,"[""content_27"", ""content_60"", ""content_16""]",content_60,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853226
user_178,"[""content_35"", ""content_34"", ""content_58""]",content_58,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853235
user_178,"[""content_43"", ""content_23"", ""content_2""]",content_43,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853244
user_178,"[""content_47"", ""content_42"", ""content_26""]",content_26,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853253
user_179,"[""content_30"", ""content_60"", ""content_26""]",content_30,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853263
user_179,"[""content_38"", ""content_11"", ""content_12""]",content_11,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853273
user_179,"[""content_28"", ""content_29"", ""content_33""]",content_33,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853282
user_179,"[""content_33"", ""content_1"", ""content_37""]",content_37,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853291
user_179,"[""content_45"", ""content_13"", ""content_29""]",content_29,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853306
user_179,"[""content_26"", ""content_6"", ""content_53""]",content_6,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853316
user_180,"[""content_12"", ""content_36"", ""content_59""]",content_59,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853327
user_180,"[""content_39"", ""content_44"", ""content_58""]",content_58,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853336
user_180,"[""content_35"", ""content_39"", ""content_1""]",content_39,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853347
user_180,"[""content_19"", ""content_38"", ""content_16""]",content_38,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853357
user_180,"[""content_37"", ""content_35"", ""content_7""]",content_37,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853366
user_180,"[""content_21"", ""content_22"", ""content_40""]",content_22,Based on College and goal Civil Engineer.,2025-10-28T16:51:11.853375
user_181,"[""content_30"", ""content_10"", ""content_28""]",content_10,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853385
user_181,"[""content_39"", ""content_54"", ""content_32""]",content_54,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853395
user_181,"[""content_19"", ""content_2"", ""content_36""]",content_19,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853404
user_181,"[""content_59"", ""content_36"", ""content_24""]",content_24,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853415
user_181,"[""content_35"", ""content_2"", ""content_21""]",content_35,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853425
user_181,"[""content_60"", ""content_5"", ""content_59""]",content_59,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853434
user_181,"[""content_60"", ""content_19"", ""content_8""]",content_19,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853443
user_181,"[""content_7"", ""content_58"", ""content_50""]",content_58,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853452
user_182,"[""content_31"", ""content_36"", ""content_38""]",content_31,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853462
user_182,"[""content_37"", ""content_5"", ""content_53""]",content_37,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853471
user_182,"[""content_38"", ""content_56"", ""content_23""]",content_56,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853481
user_182,"[""content_23"", ""content_52"", ""content_6""]",content_6,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853490
user_182,"[""content_35"", ""content_29"", ""content_6""]",content_6,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853499
user_182,"[""content_8"", ""content_54"", ""content_20""]",content_20,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853508
user_182,"[""content_28"", ""content_3"", ""content_4""]",content_4,Based on 10th and goal Chemical Engineer.,2025-10-28T16:51:11.853518
user_183,"[""content_50"", ""content_3"", ""content_1""]",content_1,Based on College and goal AI Engineer.,2025-10-28T16:51:11.853528
user_183,"[""content_39"", ""content_12"", ""content_17""]",content_12,Based on College and goal AI Engineer.,2025-10-28T16:51:11.853537
user_183,"[""content_39"", ""content_46"", ""content_41""]",content_39,Based on College and goal AI Engineer.,2025-10-28T16:51:11.853547
user_183,"[""content_34"", ""content_29"", ""content_36""]",content_29,Based on College and goal AI Engineer.,2025-10-28T16:51:11.853559
user_183,"[""content_23"", ""content_41"", ""content_30""]",content_23,Based on College and goal AI Engineer.,2025-10-28T16:51:11.853572
user_183,"[""content_41"", ""content_15"", ""content_42""]",content_41,Based on College and goal AI Engineer.,2025-10-28T16:51:11.853581
user_183,"[""content_50"", ""content_10"", ""content_38""]",content_50,Based on College and goal AI Engineer.,2025-10-28T16:51:11.853590
user_184,"[""content_8"", ""content_7"", ""content_47""]",content_8,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853600
user_184,"[""content_22"", ""content_41"", ""content_1""]",content_22,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853610
user_184,"[""content_42"", ""content_33"", ""content_26""]",content_26,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853619
user_184,"[""content_3"", ""content_32"", ""content_18""]",content_3,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853628
user_184,"[""content_37"", ""content_49"", ""content_2""]",content_49,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.853637
user_185,"[""content_42"", ""content_39"", ""content_23""]",content_42,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853650
user_185,"[""content_12"", ""content_11"", ""content_15""]",content_12,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853659
user_185,"[""content_27"", ""content_39"", ""content_14""]",content_27,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853669
user_185,"[""content_41"", ""content_36"", ""content_2""]",content_36,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853678
user_185,"[""content_11"", ""content_57"", ""content_3""]",content_11,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853687
user_185,"[""content_51"", ""content_32"", ""content_41""]",content_51,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853696
user_185,"[""content_2"", ""content_9"", ""content_52""]",content_9,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853705
user_185,"[""content_51"", ""content_12"", ""content_58""]",content_12,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853714
